,player_id,player_name,yearDraft,yearCombine,numberPickOverall,position,height,weight,wingspan,reach_standing,standing_vertical,max_vertical,bench_reps,timeLaneAgility,timeThreeQuarterCourtSprint,timeModifiedLaneAgility,lengthHandInches,widthHandInches,body_fat_pct,drafted
632,12246.0,Chris Daniels,,2008,,C-PF,80.25,256.0,84.5,109.0,26.0,28.5,11.0,12.719999999999999,3.56,,,,16.1,False
633,201595.0,Joey Dorsey,2008.0,2008,33.0,PF-C,78.25,265.0,85.75,107.0,27.5,33.0,19.0,11.84,3.2,,,,9.0,True
634,12247.0,Marcus Dove,,2008,,SF-PF,78.75,208.0,83.5,105.0,27.5,33.5,10.0,11.59,3.2600000000000002,,,,5.3,False
635,12248.0,Josh Duncan,,2008,,PF,80.0,230.0,83.5,104.5,28.0,32.0,26.0,12.47,3.2600000000000002,,,,5.4,False
636,12249.0,Frank Elegar,,2008,,PF,79.25,210.0,87.25,106.0,33.5,37.5,11.0,11.860000000000001,3.17,,,,4.5,False
637,201607.0,Patrick Ewing Jr.,2008.0,2008,43.0,SF-PF,78.0,224.0,84.25,97.5,35.0,42.0,2.0,11.77,3.4299999999999997,,,,9.4,True
638,201814.0,Gary Forbes,,2008,,SG,76.5,220.5,83.25,104.5,27.5,33.5,13.0,11.450000000000001,3.25,,,,6.5,False
639,12250.0,Shan Foster,,2008,,SG,76.0,194.5,83.5,103.5,30.0,33.0,10.0,12.3,3.24,,,,6.3,False
640,201592.0,J.R. Giddens,2008.0,2008,30.0,SG,76.0,208.0,83.25,103.0,,,10.0,,,,,,5.4,True
641,12251.0,James Gist,,2008,,PF,79.0,220.0,88.0,107.5,30.5,35.0,5.0,11.370000000000001,3.14,,,,4.8,False
642,12252.0,Vladimir Golubovic,,2008,,C,83.25,258.0,86.5,111.5,21.5,27.0,15.0,12.4,3.3299999999999996,,,,6.9,False
643,201569.0,Eric Gordon,2008.0,2008,7.0,SG,74.0,222.0,81.0,99.0,32.0,40.0,15.0,10.81,3.01,,,,8.2,True
644,201863.0,Kentrell Gransberry,,2008,,C,78.75,290.0,82.25,106.0,24.5,27.5,18.0,12.16,3.32,,,,17.4,False
645,201590.0,Donte Greene,2008.0,2008,28.0,SF-PF,80.25,221.0,82.0,108.0,27.5,31.5,2.0,11.209999999999999,3.2,,,,7.6,True
646,201612.0,Malik Hairston,2008.0,2008,48.0,SG,76.25,204.0,81.0,103.5,30.5,38.0,13.0,11.33,3.08,,,,6.9,True
647,201614.0,DeVon Hardin,2008.0,2008,50.0,C-PF,81.5,235.0,87.0,109.5,29.5,32.0,20.0,11.49,3.3299999999999996,,,,5.8,True
648,201613.0,Richard Hendrix,2008.0,2008,49.0,PF,78.75,250.0,87.0,108.0,26.5,28.0,13.0,10.62,3.27,,,,9.2,True
649,201588.0,George Hill,2008.0,2008,26.0,PG,73.25,181.0,81.0,97.5,34.0,37.5,9.0,12.2,3.07,,,,3.0,True
650,12254.0,Kyle Hines,,2008,,SF-PF,75.75,234.0,85.25,104.5,28.5,33.0,16.0,12.17,3.4,,,,3.6,False
651,12255.0,Jiri Hubalek,,2008,,C-PF,81.5,226.0,82.75,109.0,20.5,26.0,2.0,12.26,3.54,,,,8.8,False
652,201991.0,Lester Hudson,2009.0,2008,58.0,PG,71.75,196.0,80.75,98.5,30.5,36.0,12.0,11.15,3.16,,,,3.4,True
653,201629.0,Othello Hunter,,2008,,PF-SF,78.5,220.0,87.0,109.5,28.0,34.5,7.0,11.51,3.18,,,,6.4,False
654,201616.0,Darnell Jackson,2008.0,2008,52.0,PF,79.0,240.5,83.25,106.5,27.0,31.0,11.0,11.75,3.2600000000000002,,,,12.5,True
655,12256.0,Shawn James,,2008,,PF,79.75,217.0,89.0,111.0,,,6.0,,,,,,9.2,False
656,12257.0,Davon Jefferson,,2008,,SF,77.25,213.0,81.5,105.0,27.0,32.0,2.0,12.02,3.36,,,,12.0,False
657,12258.0,Joseph Jones,,2008,,PF,79.0,240.0,84.25,107.0,25.5,31.0,16.0,11.61,3.3299999999999996,,,,12.2,False
658,201599.0,DeAndre Jordan,2008.0,2008,35.0,C,81.75,250.0,90.0,113.5,26.0,30.5,8.0,12.3,3.27,,,,7.5,True
659,12253.0,Sasha Kaun,,2008,,C-PF,81.0,247.0,88.0,110.0,29.0,32.0,13.0,12.06,3.2,,,,9.6,False
660,12260.0,Marcelus Kemp,,2008,,SG,75.0,221.0,80.5,103.5,26.0,30.0,9.0,11.79,3.3899999999999997,,,,9.0,False
661,12261.0,Maarty Leunen,,2008,,SF,79.25,222.0,80.0,102.5,29.5,34.5,14.0,11.57,3.36,,,,8.9,False
662,201848.0,Longar Longar,,2008,,C,81.0,212.5,85.25,109.5,,,14.0,,,,,,10.6,False
663,201572.0,Brook Lopez,2008.0,2008,10.0,C,83.25,258.0,89.5,113.0,27.5,30.5,7.0,12.77,3.57,,,,6.3,True
664,201567.0,Kevin Love,2008.0,2008,5.0,PF,79.75,255.0,83.25,106.0,29.5,35.0,18.0,11.17,3.22,,,,12.9,True
665,12262.0,Aleks Maric,,2008,,C,81.75,273.0,85.0,109.5,23.0,28.0,15.0,11.76,3.3499999999999996,,,,10.1,False
666,201564.0,O.J. Mayo,2008.0,2008,3.0,SG-PG,75.25,200.0,78.0,99.5,30.5,41.0,7.0,11.04,3.14,,,,6.3,True
667,201651.0,James Mays,,2008,,PF,78.75,227.0,85.75,105.0,29.5,35.0,13.0,11.229999999999999,3.19,,,,8.8,False
668,201601.0,Luc Mbah a Moute,2008.0,2008,37.0,SF,77.75,221.0,86.5,103.5,32.0,38.5,11.0,11.709999999999999,3.17,,,,7.0,True
669,201580.0,JaVale McGee,2008.0,2008,18.0,C-PF,83.0,241.0,90.0,114.5,27.0,32.5,7.0,12.75,3.25,,,,5.3,True
670,12263.0,Drew Neitzel,,2008,,PG,71.75,175.5,74.5,95.0,25.5,32.0,10.0,11.19,3.2,,,,6.2,False
671,201634.0,DeMarcus Nelson,,2008,,PG-SG,73.0,198.0,82.0,98.5,34.5,38.5,19.0,10.54,3.13,,,,4.5,False
672,201624.0,David Padgett,,2008,,C-PF,82.25,239.5,85.0,109.5,24.0,28.0,17.0,12.450000000000001,3.4499999999999997,,,,9.0,False
673,12264.0,Jeremy Pargo,,2008,,PG,72.5,208.0,77.0,96.0,32.0,37.0,7.0,10.65,3.07,,,,7.6,False
674,12265.0,Trent Plaisted,,2008,,PF,81.25,240.0,82.5,105.5,30.5,35.5,14.0,11.32,3.17,,,,11.0,False
675,12266.0,Quan Prowell,,2008,,SF-PF,78.75,225.5,82.5,103.5,32.0,36.0,16.0,11.79,3.14,,,,6.5,False
676,12267.0,Shaun Pruitt,,2008,,C-PF,80.25,242.2,85.0,107.5,27.0,32.5,10.0,11.3,3.4,,,,13.8,False
677,201576.0,Anthony Randolph,2008.0,2008,14.0,PF-SF,81.0,197.0,87.0,109.0,29.0,35.0,7.0,11.860000000000001,3.2600000000000002,,,,4.7,True
678,12268.0,Charles Rhodes,,2008,,PF,79.25,244.0,83.25,107.5,26.5,33.5,14.0,11.51,3.13,,,,10.7,False
679,12259.0,John Riek,,2008,,C,82.5,237.0,92.75,,,,,,,,,,11.0,False
680,12269.0,Brian Roberts,,2008,,PG,72.25,173.0,73.25,95.0,31.5,36.5,10.0,10.65,3.05,,,,3.6,False
681,201781.0,Russell Robinson,,2008,,PG,72.5,196.0,80.0,100.5,25.0,31.5,8.0,11.3,3.15,,,,7.4,False
682,12270.0,Richard Roby,,2008,,SG-SF,76.25,203.0,81.75,104.0,,,,,,,,,9.2,False
683,201565.0,Derrick Rose,2008.0,2008,1.0,PG,73.5,196.0,80.0,98.5,34.5,40.0,10.0,11.69,3.05,,,,4.6,True
684,201606.0,Sean Singletary,2008.0,2008,42.0,PG,71.0,183.8,76.5,95.0,26.0,,18.0,,,,,,4.2,True
685,12271.0,Ronald Steele,,2008,,PG,72.25,183.5,76.25,97.5,25.0,29.5,5.0,11.08,3.2600000000000002,,,,8.1,False
686,12272.0,Bryce Taylor,,2008,,SG,74.75,210.0,81.0,99.5,34.5,41.0,16.0,11.08,3.19,,,,8.3,False
687,201446.0,Mike Taylor,2008.0,2008,55.0,SG-PG,72.75,166.2,79.25,98.0,31.0,39.0,2.0,10.98,3.08,,,,3.8,True
688,201872.0,Mark Tyndale,,2008,,SG-SF,74.75,217.0,83.0,103.5,27.0,33.5,5.0,12.52,3.14,,,,6.7,False
689,12273.0,Robert Vaden,,2008,,SG,75.5,199.0,80.0,101.0,26.0,29.5,10.0,11.97,3.4,,,,6.2,False
690,201622.0,Deron Washington,2008.0,2008,59.0,SF,77.25,198.5,81.0,102.5,34.0,40.0,7.0,11.03,3.09,,,,7.2,True
691,201603.0,Sonny Weems,2008.0,2008,39.0,SG-SF,76.0,193.0,82.0,104.0,29.0,36.5,12.0,10.58,2.96,,,,4.4,True
692,201566.0,Russell Westbrook,2008.0,2008,4.0,PG,74.25,192.0,79.75,100.0,30.0,36.5,12.0,10.98,3.08,,,,4.8,True
693,199.0,Reggie Williams,1987.0,2008,4.0,SG,75.25,199.0,81.25,103.0,31.5,36.5,15.0,11.32,3.07,,,,5.3,True
694,202399.0,Jeff Adrien,,2009,,PF,77.25,236.2,86.0,107.5,27.5,31.5,16.0,11.34,3.32,,,,7.9,False
695,201965.0,Jeff Ayres,2009.0,2009,31.0,PF,80.75,239.6,85.0,107.0,31.0,35.0,15.0,11.98,3.14,,,,5.5,True
696,201958.0,Rodrigue Beaubois,2009.0,2009,25.0,PG,73.25,182.4,81.75,100.0,29.5,39.0,3.0,10.49,3.15,,,,7.9,True
697,201971.0,DeJuan Blair,2009.0,2009,37.0,PF,77.25,276.6,86.0,106.5,26.0,33.0,18.0,11.5,3.4499999999999997,,,,12.0,True
698,201974.0,Derrick Brown,2009.0,2009,40.0,SF-PF,79.5,224.6,86.5,107.5,30.5,35.5,20.0,11.26,3.13,,,,8.6,True
699,201978.0,Chase Budinger,2009.0,2009,44.0,SF-SG,78.25,206.4,79.0,101.0,29.5,38.5,10.0,11.08,3.24,,,,10.0,True
700,201960.0,DeMarre Carroll,2009.0,2009,27.0,PF-SF,78.25,207.2,82.0,105.0,,,,,,,,,6.3,True
701,201956.0,Omri Casspi,2009.0,2009,23.0,SF,79.75,211.2,81.25,106.5,25.5,32.5,2.0,11.15,3.2800000000000002,,,,8.6,True
702,12275.0,Dionte Christmas,,2009,,SG,76.25,210.8,81.0,102.5,27.0,33.5,3.0,10.83,3.21,,,,7.1,False
703,201947.0,Earl Clark,2009.0,2009,14.0,SF-PF,80.5,228.4,86.5,109.5,28.5,33.0,5.0,11.17,3.3499999999999996,,,,5.2,True
704,201954.0,Darren Collison,2009.0,2009,21.0,PG,72.25,166.2,75.0,96.5,30.5,33.5,9.0,10.450000000000001,3.1,,,,5.7,True
705,201967.0,Dante Cunningham,2009.0,2009,33.0,PF,79.0,227.4,83.0,106.5,28.0,35.0,18.0,11.18,3.2600000000000002,,,,4.8,True
706,201939.0,Stephen Curry,2009.0,2009,7.0,PG-SG,74.0,181.0,75.5,97.0,29.5,35.5,10.0,11.07,3.2800000000000002,,,,5.7,True
707,201948.0,Austin Daye,2009.0,2009,15.0,SF-PF,81.75,191.8,86.75,110.0,25.0,28.0,0.0,12.11,3.55,,,,5.5,True
708,201942.0,DeMar DeRozan,2009.0,2009,9.0,SG-SF,77.5,211.2,81.0,102.5,29.0,38.5,5.0,11.88,3.3099999999999996,,,,4.9,True
709,201962.0,Toney Douglas,2009.0,2009,29.0,PG,73.0,183.4,78.0,97.5,28.0,32.5,15.0,10.629999999999999,3.03,,,,5.2,True
710,201961.0,Wayne Ellington,2009.0,2009,28.0,SG,76.25,202.4,78.5,100.0,31.5,38.0,13.0,11.139999999999999,3.2,,,,5.5,True
711,201936.0,Tyreke Evans,2009.0,2009,4.0,PG-SG,76.0,220.6,83.25,104.0,28.5,34.0,7.0,11.81,3.17,,,,7.1,True
712,201938.0,Jonny Flynn,2009.0,2009,6.0,PG,71.25,195.6,76.0,95.5,33.0,40.0,10.0,10.860000000000001,3.23,,,,6.3,True
713,201959.0,Taj Gibson,2009.0,2009,26.0,PF,80.5,214.4,88.0,109.0,25.5,30.0,12.0,11.56,3.4099999999999997,,,,6.6,True
714,201980.0,Danny Green,2009.0,2009,46.0,SG-SF,77.25,208.0,82.0,103.0,29.0,33.0,15.0,11.3,3.3,,,,5.6,True
715,201933.0,Blake Griffin,2009.0,2009,1.0,PF,80.5,248.4,83.25,105.0,32.0,35.5,22.0,10.950000000000001,3.2800000000000002,,,,8.2,True
716,201946.0,Tyler Hansbrough,2009.0,2009,13.0,PF,80.25,234.2,83.5,106.0,27.5,34.0,18.0,11.12,3.27,,,,8.5,True
717,201935.0,James Harden,2009.0,2009,3.0,SG,76.0,222.0,82.75,103.5,31.5,37.0,17.0,11.1,3.13,,,,10.1,True
718,201945.0,Gerald Henderson,2009.0,2009,12.0,SG-SF,76.0,214.6,82.25,102.5,31.5,35.0,8.0,11.17,3.14,,,,4.4,True
719,12278.0,Josh Heytvelt,,2009,,PF-C,82.0,246.2,85.25,108.0,28.5,34.0,15.0,11.67,3.38,,,,10.8,False
720,201941.0,Jordan Hill,2009.0,2009,8.0,PF-C,81.25,232.4,85.5,108.0,31.0,35.0,11.0,12.229999999999999,3.3,,,,6.0,True
721,201950.0,Jrue Holiday,2009.0,2009,17.0,PG-SG,75.25,199.0,79.0,100.5,28.5,34.0,6.0,10.639999999999999,3.21,,,,6.3,True
722,12279.0,Joe Ingles,,2009,,SF,79.75,209.2,82.25,105.0,26.0,31.0,3.0,10.66,3.3,,,,10.1,False
723,201949.0,James Johnson,2009.0,2009,16.0,SF-PF,79.0,257.2,84.75,105.5,30.5,35.0,18.0,11.209999999999999,3.23,,,,12.0,True
724,201951.0,Ty Lawson,2009.0,2009,18.0,PG,71.25,196.6,72.75,94.5,29.0,36.5,14.0,10.98,3.12,,,,6.6,True
725,201953.0,Eric Maynor,2009.0,2009,20.0,PG,74.25,163.6,74.5,97.0,28.5,31.5,8.0,10.78,3.19,,,,5.4,True
726,12282.0,Jack McClinton,,2009,,SG-PG,71.75,185.2,74.5,96.0,30.0,36.5,13.0,10.44,3.21,,,,6.2,False
727,12283.0,Jerel McNeal,,2009,,SG,73.5,190.4,79.25,99.5,31.5,36.5,10.0,10.61,3.25,,,,5.4,False
728,201975.0,Jodie Meeks,2009.0,2009,41.0,SG,75.0,211.4,76.5,98.0,28.5,37.0,14.0,10.96,3.1,,,,8.0,True
729,201988.0,Patty Mills,2009.0,2009,55.0,PG,71.25,175.4,74.0,95.0,27.5,33.0,8.0,10.870000000000001,3.1,,,,6.9,True
730,201957.0,Byron Mullens,2009.0,2009,24.0,C,83.75,258.2,85.5,111.0,28.5,32.5,10.0,11.1,3.4499999999999997,,,,8.5,True
731,201985.0,A.J. Price,2009.0,2009,52.0,PG,72.5,192.8,75.75,97.0,26.0,31.0,11.0,10.99,3.22,,,,12.4,True
732,12284.0,Tyler Smith,,2009,,SF,77.25,212.0,81.75,104.5,29.0,33.5,10.0,10.69,3.24,,,,7.0,False
733,201969.0,DaJuan Summers,2009.0,2009,35.0,SF,79.25,243.0,84.75,106.5,29.5,34.5,15.0,10.94,3.17,,,,6.6,True
734,201966.0,Jermaine Taylor,2009.0,2009,32.0,SG,75.5,207.4,80.75,101.0,34.0,37.5,16.0,11.54,3.32,,,,5.8,True
735,201952.0,Jeff Teague,2009.0,2009,19.0,PG,72.25,175.2,79.5,98.5,30.5,36.5,13.0,11.05,3.18,,,,4.5,True
736,201934.0,Hasheem Thabeet,2009.0,2009,2.0,C,85.25,267.2,90.25,113.0,,,,,,,,,6.7,True
737,201977.0,Marcus Thornton,2009.0,2009,43.0,SG,74.75,194.4,77.0,99.0,31.0,33.0,14.0,10.729999999999999,3.2800000000000002,,,,4.8,True
738,201944.0,Terrence Williams,2009.0,2009,11.0,SG-SF,77.0,213.2,81.0,103.5,30.5,37.0,9.0,11.15,3.18,,,,5.1,True
739,201970.0,Sam Young,2009.0,2009,36.0,SF-SG,77.25,222.8,82.75,105.5,27.5,33.0,,11.47,3.4499999999999997,,,,4.9,True
740,202374.0,Solomon Alabi,2010.0,2010,50.0,C,83.5,237.4,89.0,113.0,22.5,26.0,10.0,13.2,3.68,,9.25,9.25,5.0,True
741,202332.0,Cole Aldrich,2010.0,2010,11.0,C,81.0,236.0,88.75,111.5,23.0,28.0,10.0,11.48,3.3499999999999996,,9.0,9.25,8.5,True
742,202329.0,Al-Farouq Aminu,2010.0,2010,8.0,SF,79.25,216.0,87.25,108.5,27.0,33.5,13.0,11.29,3.3,,9.5,9.5,8.2,True
743,202341.0,James Anderson,2010.0,2010,20.0,SF,76.75,207.6,80.5,104.0,30.0,35.5,14.0,11.860000000000001,3.19,,8.5,7.25,7.9,True
744,202337.0,Luke Babbitt,2010.0,2010,16.0,SF-PF,79.5,217.8,83.25,104.5,29.5,37.5,15.0,10.98,3.4,,8.5,10.0,5.6,True
745,202339.0,Eric Bledsoe,2010.0,2010,18.0,PG,72.25,191.6,79.5,98.0,,,9.0,,,,8.5,9.75,5.6,True
746,202344.0,Trevor Booker,2010.0,2010,23.0,PF,78.25,235.8,81.75,106.0,31.0,36.0,22.0,11.15,3.1,,9.0,9.5,7.3,True
747,202342.0,Craig Brackins,2010.0,2010,21.0,PF-SF,80.5,229.0,84.0,109.0,26.0,35.0,6.0,11.65,3.3899999999999997,,9.5,11.25,7.9,True
748,202340.0,Avery Bradley,2010.0,2010,19.0,SG-PG,74.0,180.4,79.25,98.5,31.5,37.5,2.0,11.47,3.14,,8.25,9.5,4.0,True
749,202382.0,Derrick Caracter,2010.0,2010,58.0,PF,80.25,280.0,84.25,107.5,25.0,30.5,22.0,12.78,3.61,,9.0,10.25,12.8,True
750,202395.0,Sherron Collins,,2010,,PG,70.25,217.2,74.5,94.0,27.5,33.0,,12.31,3.24,,8.5,9.5,9.2,False
751,202326.0,DeMarcus Cousins,2010.0,2010,5.0,C,81.5,291.8,89.75,113.0,23.5,27.5,,11.4,3.55,,9.25,10.0,16.4,True
752,202348.0,Jordan Crawford,2010.0,2010,27.0,SG,75.0,198.4,79.0,101.0,31.5,34.5,7.0,11.03,3.3699999999999997,,8.0,9.0,4.9,True
753,202334.0,Ed Davis,2010.0,2010,13.0,PF,81.0,226.6,84.0,108.0,31.0,36.0,,11.7,3.21,,9.25,10.0,10.0,True
754,202365.0,Devin Ebanks,2010.0,2010,43.0,SF,79.0,207.8,84.25,107.5,23.5,32.0,6.0,11.69,3.44,,8.25,9.0,7.9,True
755,202324.0,Derrick Favors,2010.0,2010,3.0,PF,80.75,245.2,88.0,110.0,31.5,35.5,14.0,11.739999999999998,3.25,,8.75,9.25,6.5,True
756,12316.0,Keith Gallon,,2010,,PF-C,80.5,301.8,88.5,109.5,23.5,28.5,14.0,13.44,3.7,,9.25,10.5,15.1,False
757,12317.0,Charles Garcia,,2010,,SF,80.25,231.6,85.75,107.5,24.5,30.5,2.0,11.65,3.23,,8.75,9.0,7.0,False
758,202331.0,Paul George,2010.0,2010,10.0,SF,79.75,214.4,83.25,107.0,,,4.0,,,,8.5,9.0,5.0,True
759,202376.0,Luke Harangody,2010.0,2010,52.0,PF,78.0,240.2,81.5,106.0,24.0,28.5,23.0,11.83,3.4099999999999997,,8.75,9.75,11.1,True
760,202412.0,Manny Harris,,2010,,SG,76.0,185.1,79.25,102.0,,,11.0,,,,8.5,9.0,3.8,False
761,202330.0,Gordon Hayward,2010.0,2010,9.0,SF,78.75,211.0,79.75,103.0,30.5,34.5,10.0,11.729999999999999,3.22,,8.5,9.25,6.9,True
762,202351.0,Lazar Hayward,2010.0,2010,30.0,SG-SF,76.5,225.8,84.75,102.0,31.0,36.0,15.0,10.870000000000001,3.3099999999999996,,9.25,9.5,7.5,True
763,202333.0,Xavier Henry,2010.0,2010,12.0,SG,77.25,210.2,83.25,105.0,28.5,36.5,8.0,11.1,3.18,,8.75,10.0,4.7,True
764,202359.0,Darington Hobson,2010.0,2010,37.0,SG-SF,77.25,203.6,81.25,104.5,29.0,34.0,,11.68,3.25,,8.25,9.0,6.2,True
765,202345.0,Damion James,2010.0,2010,24.0,SF,78.25,226.6,84.75,107.0,29.0,33.0,13.0,10.89,3.2,,9.25,8.5,9.6,True
766,202356.0,Armon Johnson,2010.0,2010,34.0,PG-SG,74.0,195.2,80.0,99.5,31.5,38.5,18.0,11.25,3.19,,8.25,9.25,5.6,True
767,202325.0,Wesley Johnson,2010.0,2010,4.0,SF,78.25,206.4,85.0,106.0,32.0,37.0,16.0,11.43,3.14,,9.0,9.5,4.6,True
768,202346.0,Dominique Jones,2010.0,2010,25.0,SG,75.25,216.0,81.25,101.0,26.0,32.5,19.0,10.88,3.3099999999999996,,9.0,10.25,5.9,True
769,12329.0,Jerome Jordan,,2010,,C,83.5,244.2,89.25,113.0,,,,,,,9.0,10.25,6.9,False
770,12330.0,Sylven Landesberg,,2010,,SG,76.75,210.0,81.0,100.5,28.0,32.0,8.0,11.59,3.36,,8.75,10.75,11.6,False
771,202371.0,Gani Lawal,2010.0,2010,46.0,PF,79.5,233.4,84.0,107.5,27.0,31.5,20.0,11.61,3.24,,8.5,10.0,6.3,True
772,202328.0,Greg Monroe,2010.0,2010,7.0,PF-C,81.75,246.6,86.25,108.5,25.0,29.0,15.0,12.1,3.3499999999999996,,8.75,9.5,11.2,True
773,202350.0,Daniel Orton,2010.0,2010,29.0,C,80.75,269.2,88.25,110.5,24.0,30.5,13.0,12.32,3.3899999999999997,,8.5,9.75,13.8,True
774,12334.0,Artsiom Parakhouski,,2010,,C,82.25,268.2,85.0,109.5,25.5,26.5,16.0,12.07,3.3299999999999996,,9.0,10.5,6.0,False
775,202335.0,Patrick Patterson,2010.0,2010,14.0,PF,80.0,239.6,85.25,107.0,28.5,33.5,17.0,11.139999999999999,3.25,,9.25,10.25,5.3,True
776,202354.0,Dexter Pittman,2010.0,2010,32.0,PF-C,81.5,302.6,90.0,111.0,,,,,,,10.25,10.5,20.8,True
777,202360.0,Andy Rautins,2010.0,2010,38.0,SG,76.25,191.6,79.0,100.0,23.5,30.5,8.0,11.27,3.4899999999999998,,8.0,9.75,6.2,True
778,12338.0,Ryan Richards,,2010,,PF,82.5,230.2,85.5,110.0,25.0,28.5,4.0,11.33,3.3699999999999997,,9.0,9.75,8.0,False
779,202383.0,Stanley Robinson,2010.0,2010,59.0,SF,78.5,213.2,84.0,107.5,,37.5,6.0,11.65,3.23,,9.0,9.0,8.3,True
780,202336.0,Larry Sanders,2010.0,2010,15.0,PF-C,81.25,222.4,89.75,112.0,25.5,28.0,7.0,12.49,3.27,,9.75,11.0,4.6,True
781,12341.0,Jon Scheyer,,2010,,PG-SG,76.75,180.0,75.25,99.0,,,,,,,7.75,9.5,5.4,False
782,202362.0,Lance Stephenson,2010.0,2010,40.0,SG,76.5,227.0,82.5,103.0,27.0,33.0,10.0,11.39,3.38,,9.0,10.25,9.3,True
783,12343.0,Mikhail Torrance,,2010,,PG,76.0,208.8,79.5,103.0,23.0,32.0,8.0,11.43,3.17,,8.75,9.5,7.0,False
784,202323.0,Evan Turner,2010.0,2010,2.0,SG,77.75,213.8,80.0,103.5,27.5,34.5,9.0,11.06,3.27,,8.75,9.5,8.6,True
785,202327.0,Ekpe Udoh,2010.0,2010,6.0,PF,80.75,237.4,88.5,106.5,31.0,33.5,10.0,11.15,3.29,,9.5,8.75,8.0,True
786,12346.0,Jarvis Varnado,,2010,,PF-C,80.25,210.2,87.5,109.5,29.5,32.5,3.0,11.61,3.3699999999999997,,9.25,9.5,9.5,False
787,202349.0,Greivis Vasquez,2010.0,2010,28.0,PG-SG,77.0,210.8,79.0,101.0,,,,,,,7.75,9.25,8.6,True
788,202322.0,John Wall,2010.0,2010,1.0,PG,74.75,195.6,81.25,101.5,30.0,39.0,,10.84,3.14,,8.25,9.5,5.6,True
789,202378.0,Willie Warren,2010.0,2010,54.0,SG-PG,74.5,208.4,78.0,99.5,23.0,31.5,10.0,11.209999999999999,3.5,,8.5,9.5,7.6,True
790,202358.0,Terrico White,2010.0,2010,36.0,SG-PG,75.75,202.6,81.0,101.0,31.0,40.0,10.0,11.38,3.15,,9.0,10.5,3.7,True
791,202355.0,Hassan Whiteside,2010.0,2010,33.0,C-PF,82.5,226.6,91.0,113.0,27.0,31.5,12.0,11.83,3.54,,8.25,10.25,5.5,True
792,202728.0,Keith Benson,2011.0,2011,48.0,C-PF,82.0,217.0,87.75,109.5,31.5,36.0,12.0,11.88,3.3499999999999996,,9.5,11.0,6.1,True
793,202705.0,Marshon Brooks,2011.0,2011,25.0,SG,76.25,194.6,85.0,101.0,34.0,38.5,5.0,10.739999999999998,3.09,,9.0,10.5,5.2,True
794,202692.0,Alec Burks,2011.0,2011,12.0,SG,77.0,192.6,82.0,103.5,29.0,36.0,5.0,10.96,3.17,,9.0,8.25,5.1,True
795,202710.0,Jimmy Butler,2011.0,2011,30.0,SF,78.0,222.2,79.5,101.5,32.0,39.0,14.0,11.12,3.15,,9.0,9.0,5.4,True
796,202708.0,Norris Cole,2011.0,2011,28.0,PG,72.25,174.4,74.25,95.5,29.5,38.5,11.0,10.07,3.22,,8.5,9.5,4.7,True
797,202739.0,Jon Diebler,2011.0,2011,51.0,SG,77.25,196.6,78.0,99.0,28.0,35.0,2.0,10.94,3.3699999999999997,,8.25,8.25,8.5,True
798,12406.0,Michael Dunigan,,2011,,PF-C,80.5,237.6,87.25,107.5,29.5,34.5,10.0,11.850000000000001,3.27,,9.0,10.75,8.0,False
799,12407.0,LaceDarius Dunn,,2011,,SG,75.0,187.8,78.25,101.0,26.5,31.0,3.0,11.450000000000001,3.27,,9.0,10.25,5.5,False
800,202702.0,Kenneth Faried,2011.0,2011,22.0,PF,78.0,224.6,84.0,108.0,30.5,35.0,16.0,11.350000000000001,3.2600000000000002,,8.5,10.25,6.3,True
801,12409.0,James Fredette,,2011,,PG,72.75,196.0,76.5,96.5,28.0,33.0,14.0,10.42,3.21,,8.0,8.5,7.7,False
802,202726.0,Andrew Goudelock,2011.0,2011,46.0,PG,73.25,197.6,76.25,96.5,32.5,37.0,4.0,10.33,3.1,,8.25,9.25,9.9,True
803,202706.0,Jordan Hamilton,2011.0,2011,26.0,SF,78.75,228.4,81.5,104.0,25.0,32.0,7.0,11.47,3.3,,9.0,9.25,9.8,True
804,202712.0,Justin Harper,2011.0,2011,32.0,PF-SF,80.0,228.0,83.75,106.0,28.5,33.0,19.0,11.92,3.3,,9.0,9.25,4.0,True
805,202699.0,Tobias Harris,2011.0,2011,19.0,SF-PF,78.5,222.8,83.0,103.5,31.5,37.5,12.0,10.96,3.17,,8.75,9.0,8.4,True
806,202715.0,Tyler Honeycutt,2011.0,2011,35.0,SF,78.75,186.8,81.0,105.0,30.0,37.0,,11.68,3.07,,8.5,9.5,5.3,True
807,12415.0,Scotty Hopson,,2011,,SG,77.75,204.6,82.5,103.5,32.5,36.0,10.0,10.47,3.18,,8.5,10.0,4.8,False
808,202681.0,Kyrie Irving,2011.0,2011,1.0,PG,73.75,191.0,76.0,99.0,,,,,,,8.25,9.25,10.2,True
809,12417.0,Rick Jackson,,2011,,PF,80.25,241.8,86.0,106.5,28.5,33.0,9.0,11.51,3.2600000000000002,,8.75,9.5,8.3,False
810,202724.0,Charles Jenkins,2011.0,2011,44.0,PG-SG,73.5,216.4,79.5,96.5,29.5,34.0,16.0,11.68,3.18,,8.5,9.0,4.3,True
811,202707.0,JaJuan Johnson,2011.0,2011,27.0,PF,81.0,219.8,86.0,107.5,33.5,38.0,15.0,11.209999999999999,3.14,,9.0,10.0,7.5,True
